customerid,invoiceno,invoicedate,revenue
14527,559302,07-07-2011 12:47,3.75
14527,559302,07-07-2011 12:47,2.5
14527,559302,07-07-2011 12:47,2.5
14527,559302,07-07-2011 12:47,7.5
14527,559302,07-07-2011 12:47,12.75
14527,559302,07-07-2011 12:47,14.95
14527,559302,07-07-2011 12:47,8.5
14527,559302,07-07-2011 12:47,9.95
14527,559302,07-07-2011 12:47,12.75
14527,559302,07-07-2011 12:47,7.95
14527,559302,07-07-2011 12:47,7.95
14527,559302,07-07-2011 12:47,1.7
14527,559302,07-07-2011 12:47,1.7
14527,559302,07-07-2011 12:47,1.7
14527,559302,07-07-2011 12:47,1.7
17892,559305,07-07-2011 12:56,9.95
17892,559305,07-07-2011 12:56,3.75
17892,559305,07-07-2011 12:56,1.65
17892,559305,07-07-2011 12:56,2.9
17892,559305,07-07-2011 12:56,4.25
17892,559305,07-07-2011 12:56,4.95
17892,559305,07-07-2011 12:56,1.25
17892,559305,07-07-2011 12:56,1.25
17892,559305,07-07-2011 12:56,1.25
17892,559305,07-07-2011 12:56,1.25
17892,559305,07-07-2011 12:56,5.95
17892,559305,07-07-2011 12:56,6.6
17892,559305,07-07-2011 12:56,0.85
17892,559305,07-07-2011 12:56,2.52
17892,559305,07-07-2011 12:56,3.95
17892,559305,07-07-2011 12:56,10
17892,559305,07-07-2011 12:56,8.94
17892,559305,07-07-2011 12:56,2.95
17892,559305,07-07-2011 12:56,17.34
17892,559305,07-07-2011 12:56,12.75
17892,559305,07-07-2011 12:56,8.5
17892,559305,07-07-2011 12:56,6.75
17892,559305,07-07-2011 12:56,9.9
17892,559305,07-07-2011 12:56,1.9
18236,559306,07-07-2011 13:02,44.55
18236,559306,07-07-2011 13:02,24.9
18236,559306,07-07-2011 13:02,19.8
18236,559306,07-07-2011 13:02,16.6
18236,559306,07-07-2011 13:02,6.8
18236,559306,07-07-2011 13:02,10.5
18236,559306,07-07-2011 13:02,17.4
18236,559306,07-07-2011 13:02,17.4
18236,559306,07-07-2011 13:02,13.5
15356,559307,07-07-2011 13:02,1.25
15356,559307,07-07-2011 13:02,6.6
15356,559307,07-07-2011 13:02,6.24
15356,559307,07-07-2011 13:02,6.24
15356,559307,07-07-2011 13:02,6.6
15356,559307,07-07-2011 13:02,6.6
15356,559307,07-07-2011 13:02,8.32
15356,559307,07-07-2011 13:02,10.4
15356,559307,07-07-2011 13:02,0.29
15356,559307,07-07-2011 13:02,5
15356,559307,07-07-2011 13:02,8.25
15356,559307,07-07-2011 13:02,8.5
15356,559307,07-07-2011 13:02,8.5
15356,559307,07-07-2011 13:02,8.5
15356,559307,07-07-2011 13:02,10.5
15356,559307,07-07-2011 13:02,12.6
15356,559307,07-07-2011 13:02,10.5
15356,559307,07-07-2011 13:02,10.5
15356,559307,07-07-2011 13:02,6.3
15356,559307,07-07-2011 13:02,12.75
15356,559307,07-07-2011 13:02,5.9
15356,559307,07-07-2011 13:02,20.28
15356,559307,07-07-2011 13:02,11.6
15356,559307,07-07-2011 13:02,8.7
15356,559307,07-07-2011 13:02,10.2
15356,559307,07-07-2011 13:02,10.2
15356,559307,07-07-2011 13:02,4.16
15356,559307,07-07-2011 13:02,8.32
15356,559307,07-07-2011 13:02,6.72
15356,559307,07-07-2011 13:02,1.65
15356,559307,07-07-2011 13:02,1.65
15356,559307,07-07-2011 13:02,8.7
15356,559307,07-07-2011 13:02,4.68
15356,559307,07-07-2011 13:02,4.68
15356,559307,07-07-2011 13:02,7.5
15356,559307,07-07-2011 13:02,11.25
15356,559307,07-07-2011 13:02,11.25
15356,559307,07-07-2011 13:02,11.25
15356,559307,07-07-2011 13:02,15
15356,559307,07-07-2011 13:02,5.9
15356,559307,07-07-2011 13:02,5.1
15356,559307,07-07-2011 13:02,7.8
15356,559307,07-07-2011 13:02,7.8
15356,559307,07-07-2011 13:02,5.85
13158,559308,07-07-2011 13:05,15.6
13158,559308,07-07-2011 13:05,9.96
13158,559308,07-07-2011 13:05,7.56
13158,559308,07-07-2011 13:05,16.5
13158,559308,07-07-2011 13:05,16.5
13158,559308,07-07-2011 13:05,16.5
13158,559308,07-07-2011 13:05,16.5
13158,559308,07-07-2011 13:05,16.5
13158,559308,07-07-2011 13:05,17.7
13158,559308,07-07-2011 13:05,13.5
13158,559308,07-07-2011 13:05,17.7
13158,559308,07-07-2011 13:05,17.7
13158,559308,07-07-2011 13:05,16.5
13158,559308,07-07-2011 13:05,16.5
13158,559308,07-07-2011 13:05,16.5
13158,559308,07-07-2011 13:05,16.5
13158,559308,07-07-2011 13:05,17.7
13158,559308,07-07-2011 13:05,15
13158,559308,07-07-2011 13:05,15.3
13158,559308,07-07-2011 13:05,10.2
15505,559310,07-07-2011 13:33,18
15505,559310,07-07-2011 13:33,16.5
15505,559310,07-07-2011 13:33,23.4
15505,559310,07-07-2011 13:33,8.5
15505,559310,07-07-2011 13:33,18.72
15505,559310,07-07-2011 13:33,15
15505,559310,07-07-2011 13:33,6.72
15505,559310,07-07-2011 13:33,83.4
15505,559310,07-07-2011 13:33,91.8
15505,559310,07-07-2011 13:33,15
15505,559310,07-07-2011 13:33,15
15505,559310,07-07-2011 13:33,15
15505,559310,07-07-2011 13:33,12.6
15505,559310,07-07-2011 13:33,39.5
15505,559310,07-07-2011 13:33,15.9
15505,559310,07-07-2011 13:33,15.9
15505,559310,07-07-2011 13:33,6.72
15505,559310,07-07-2011 13:33,76.32
15505,559310,07-07-2011 13:33,76.32
15505,559310,07-07-2011 13:33,76.32
15505,559310,07-07-2011 13:33,76.32
15505,559310,07-07-2011 13:33,153
15505,559310,07-07-2011 13:33,6.72
15505,559310,07-07-2011 13:33,16.5
15505,559310,07-07-2011 13:33,15
15505,559310,07-07-2011 13:33,30
14459,559311,07-07-2011 13:35,76.5
14459,559311,07-07-2011 13:35,59.7
14459,559311,07-07-2011 13:35,76.5
14459,559311,07-07-2011 13:35,76.5
14459,559311,07-07-2011 13:35,41.4
14459,559311,07-07-2011 13:35,41.4
14459,559311,07-07-2011 13:35,41.4
14459,559311,07-07-2011 13:35,13.2
14459,559311,07-07-2011 13:35,13.2
14459,559311,07-07-2011 13:35,13.2
14459,559311,07-07-2011 13:35,95.2
14459,559311,07-07-2011 13:35,132
14459,559311,07-07-2011 13:35,101.76
14459,559311,07-07-2011 13:35,39
14459,559311,07-07-2011 13:35,25.2
14459,559311,07-07-2011 13:35,15
14459,559311,07-07-2011 13:35,15
14459,559311,07-07-2011 13:35,102
14459,559311,07-07-2011 13:35,61.2
14459,559311,07-07-2011 13:35,67.5
14459,559311,07-07-2011 13:35,90
14459,559311,07-07-2011 13:35,34.8
14459,559311,07-07-2011 13:35,81.36
14459,559311,07-07-2011 13:35,39.6
14459,559311,07-07-2011 13:35,40.8
14459,559311,07-07-2011 13:35,67.5
14459,559311,07-07-2011 13:35,39
14459,559311,07-07-2011 13:35,39
14459,559311,07-07-2011 13:35,59
14459,559311,07-07-2011 13:35,59
14459,559311,07-07-2011 13:35,33
14459,559311,07-07-2011 13:35,33
14459,559311,07-07-2011 13:35,17
14459,559311,07-07-2011 13:35,17
14459,559311,07-07-2011 13:35,21
14459,559311,07-07-2011 13:35,21
14180,559312,07-07-2011 13:43,12.75
14180,559312,07-07-2011 13:43,17
14180,559312,07-07-2011 13:43,17
14180,559312,07-07-2011 13:43,17
14180,559312,07-07-2011 13:43,17.85
14180,559312,07-07-2011 13:43,15.9
16325,559313,07-07-2011 13:44,15
16325,559313,07-07-2011 13:44,35.4
16325,559313,07-07-2011 13:44,22.5
16325,559313,07-07-2011 13:44,17
16325,559313,07-07-2011 13:44,71.4
16325,559313,07-07-2011 13:44,29.7
16325,559313,07-07-2011 13:44,17.7
16325,559313,07-07-2011 13:44,16.5
13456,559315,07-07-2011 13:52,207.5
13456,559315,07-07-2011 13:52,207.5
13456,559315,07-07-2011 13:52,15
12647,559316,07-07-2011 13:54,19.5
12647,559316,07-07-2011 13:54,19.5
12647,559316,07-07-2011 13:54,9.9
12647,559316,07-07-2011 13:54,17.4
12647,559316,07-07-2011 13:54,13.2
12647,559316,07-07-2011 13:54,20.8
12647,559316,07-07-2011 13:54,20.8
12647,559316,07-07-2011 13:54,20.8
12647,559316,07-07-2011 13:54,13.2
12647,559316,07-07-2011 13:54,16.6
12647,559316,07-07-2011 13:54,16.6
12647,559316,07-07-2011 13:54,16.6
12647,559316,07-07-2011 13:54,16.5
12647,559316,07-07-2011 13:54,17.4
12647,559316,07-07-2011 13:54,19.8
12647,559316,07-07-2011 13:54,18
17611,559317,07-07-2011 14:03,5.9
17611,559317,07-07-2011 14:03,5.1
17611,559317,07-07-2011 14:03,5.1
17611,559317,07-07-2011 14:03,0.29
17611,559317,07-07-2011 14:03,7.95
17611,559317,07-07-2011 14:03,7.95
17611,559317,07-07-2011 14:03,7.95
17611,559317,07-07-2011 14:03,7.95
17611,559317,07-07-2011 14:03,7.95
17611,559317,07-07-2011 14:03,15.8
17611,559317,07-07-2011 14:03,7.5
17611,559317,07-07-2011 14:03,5.1
17611,559317,07-07-2011 14:03,6.58
17611,559317,07-07-2011 14:03,8.85
17611,559317,07-07-2011 14:03,1.68
17611,559317,07-07-2011 14:03,14.85
17611,559317,07-07-2011 14:03,5.9
17611,559317,07-07-2011 14:03,4.98
17611,559317,07-07-2011 14:03,9.9
17611,559317,07-07-2011 14:03,3.3
17611,559317,07-07-2011 14:03,3.3
17611,559317,07-07-2011 14:03,3.3
17611,559317,07-07-2011 14:03,1.25
17611,559317,07-07-2011 14:03,1.25
17611,559317,07-07-2011 14:03,1.25
17611,559317,07-07-2011 14:03,1.25
17611,559317,07-07-2011 14:03,1.25
17611,559317,07-07-2011 14:03,4.25
17611,559317,07-07-2011 14:03,4.25
17611,559317,07-07-2011 14:03,9.75
17611,559317,07-07-2011 14:03,2.5
17611,559317,07-07-2011 14:03,2.49
17611,559317,07-07-2011 14:03,2.5
17611,559317,07-07-2011 14:03,2.5
17611,559317,07-07-2011 14:03,2.5
17611,559317,07-07-2011 14:03,3.3
17611,559317,07-07-2011 14:03,8.7
17611,559317,07-07-2011 14:03,7.5
17611,559317,07-07-2011 14:03,9.9
17611,559317,07-07-2011 14:03,4.68
17611,559317,07-07-2011 14:03,4.68
17611,559317,07-07-2011 14:03,2.5
17611,559317,07-07-2011 14:03,2.5
17611,559317,07-07-2011 14:03,2.5
17611,559317,07-07-2011 14:03,3.3
17611,559317,07-07-2011 14:03,3.3
17611,559317,07-07-2011 14:03,7.9
17611,559317,07-07-2011 14:03,7.9
17611,559317,07-07-2011 14:03,8.25
17611,559317,07-07-2011 14:03,8.25
17611,559317,07-07-2011 14:03,8.25
17611,559317,07-07-2011 14:03,8.25
18013,559318,07-07-2011 14:08,3.9
18013,559318,07-07-2011 14:08,11.25
18013,559318,07-07-2011 14:08,3.3
18013,559318,07-07-2011 14:08,3.9
18013,559318,07-07-2011 14:08,7.5
18013,559318,07-07-2011 14:08,1.05
18013,559318,07-07-2011 14:08,1.05
18013,559318,07-07-2011 14:08,2.1
18013,559318,07-07-2011 14:08,2.52
18013,559318,07-07-2011 14:08,4.35
18013,559318,07-07-2011 14:08,4.35
18013,559318,07-07-2011 14:08,10
18013,559318,07-07-2011 14:08,6.5
18013,559318,07-07-2011 14:08,23.4
18013,559318,07-07-2011 14:08,20.16
18013,559318,07-07-2011 14:08,8.75
18013,559318,07-07-2011 14:08,3.75
18013,559318,07-07-2011 14:08,3.75
18013,559318,07-07-2011 14:08,2.95
18013,559318,07-07-2011 14:08,2.95
18013,559318,07-07-2011 14:08,3.36
18013,559318,07-07-2011 14:08,2.55
18013,559318,07-07-2011 14:08,2.55
18013,559318,07-07-2011 14:08,2.55
18013,559318,07-07-2011 14:08,11.25
18013,559318,07-07-2011 14:08,5
18013,559318,07-07-2011 14:08,2.5
18013,559318,07-07-2011 14:08,5.1
18013,559318,07-07-2011 14:08,13.92
18013,559318,07-07-2011 14:08,0.95
18013,559319,07-07-2011 14:11,10.08
13208,559320,07-07-2011 14:18,20.4
13208,559320,07-07-2011 14:18,2.52
14931,576904,17-11-2011 09:25,50
13208,559320,07-07-2011 14:18,2.52
13208,559320,07-07-2011 14:18,15
13208,559320,07-07-2011 14:18,1.5
13208,559320,07-07-2011 14:18,0.84
13208,559320,07-07-2011 14:18,6.6
13208,559320,07-07-2011 14:18,4.98
13208,559320,07-07-2011 14:18,3.95
13208,559320,07-07-2011 14:18,3.95
13208,559320,07-07-2011 14:18,6.6
13208,559320,07-07-2011 14:18,7.95
13208,559320,07-07-2011 14:18,7.95
13208,559320,07-07-2011 14:18,7.95
13208,559320,07-07-2011 14:18,7.95
13208,559320,07-07-2011 14:18,9.9
13208,559320,07-07-2011 14:18,6.6
13208,559320,07-07-2011 14:18,17.7
17069,559321,07-07-2011 14:30,17.34
17069,559321,07-07-2011 14:30,19.8
17069,559321,07-07-2011 14:30,11.7
17069,559321,07-07-2011 14:30,19.8
17069,559321,07-07-2011 14:30,19.9
17069,559321,07-07-2011 14:30,23.4
17069,559321,07-07-2011 14:30,7.44
17069,559321,07-07-2011 14:30,8.5
17069,559321,07-07-2011 14:30,8.5
17069,559321,07-07-2011 14:30,16.5
17069,559321,07-07-2011 14:30,16.5
17069,559321,07-07-2011 14:30,9.36
17069,559321,07-07-2011 14:30,15.8
17069,559321,07-07-2011 14:30,9.48
17069,559321,07-07-2011 14:30,8.5
17069,559321,07-07-2011 14:30,20.8
17069,559321,07-07-2011 14:30,20.8
17069,559321,07-07-2011 14:30,20.8
17069,559321,07-07-2011 14:30,20.8
17069,559321,07-07-2011 14:30,20.8
17069,559321,07-07-2011 14:30,16.95
17069,559321,07-07-2011 14:30,10.5
17069,559321,07-07-2011 14:30,15
17069,559321,07-07-2011 14:30,63.75
15769,559322,07-07-2011 14:46,537
15769,559322,07-07-2011 14:46,270
15769,559322,07-07-2011 14:46,370
15769,559322,07-07-2011 14:46,358
15769,559322,07-07-2011 14:46,179
15769,559322,07-07-2011 14:46,358
15769,559322,07-07-2011 14:46,537
12971,559323,07-07-2011 14:55,40.8
12971,559323,07-07-2011 14:55,13.2
12971,559323,07-07-2011 14:55,17
12971,559323,07-07-2011 14:55,30.6
12971,559323,07-07-2011 14:55,102
12971,559324,07-07-2011 14:56,122.4
12971,559324,07-07-2011 14:56,36
17560,559325,07-07-2011 15:06,37.8
17560,559325,07-07-2011 15:06,82.5
17560,559325,07-07-2011 15:06,26.88
17560,559325,07-07-2011 15:06,10.2
17560,559325,07-07-2011 15:06,45.9
17560,559325,07-07-2011 15:06,16.5
13835,559326,07-07-2011 15:16,16.95
13835,559326,07-07-2011 15:16,29.5
13835,559326,07-07-2011 15:16,22.5
13835,559326,07-07-2011 15:16,16.5
13835,559326,07-07-2011 15:16,9.36
13835,559326,07-07-2011 15:16,10.08
13835,559326,07-07-2011 15:16,16.5
13835,559326,07-07-2011 15:16,10.5
13835,559326,07-07-2011 15:16,17
13835,559326,07-07-2011 15:16,31.8
13835,559326,07-07-2011 15:16,7.8
13835,559326,07-07-2011 15:16,10.2
13835,559326,07-07-2011 15:16,10.2
13681,559327,07-07-2011 15:21,25.2
13681,559327,07-07-2011 15:21,35.4
13681,559327,07-07-2011 15:21,9.36
13681,559327,07-07-2011 15:21,23.6
13681,559327,07-07-2011 15:21,29.75
13681,559327,07-07-2011 15:21,5.9
13681,559327,07-07-2011 15:21,5.9
13681,559327,07-07-2011 15:21,11.8
13681,559327,07-07-2011 15:21,17.7
13681,559327,07-07-2011 15:21,17.7
13681,559327,07-07-2011 15:21,8.4
13681,559327,07-07-2011 15:21,2.85
13681,559327,07-07-2011 15:21,9.9
13743,559328,07-07-2011 15:31,30
13743,559328,07-07-2011 15:31,19.8
13743,559328,07-07-2011 15:31,39.6
13743,559328,07-07-2011 15:31,39.6
13743,559328,07-07-2011 15:31,34.8
13743,559328,07-07-2011 15:31,70.2
13743,559328,07-07-2011 15:31,41.76
15241,559329,07-07-2011 15:41,18.72
15241,559329,07-07-2011 15:41,37.44
15241,559329,07-07-2011 15:41,2.88
15241,559329,07-07-2011 15:41,19.8
15241,559329,07-07-2011 15:41,45
15241,559329,07-07-2011 15:41,19.8
15241,559329,07-07-2011 15:41,10.2
15241,559329,07-07-2011 15:41,12.5
15241,559329,07-07-2011 15:41,13.2
15241,559329,07-07-2011 15:41,13.2
15241,559329,07-07-2011 15:41,7.8
15241,559329,07-07-2011 15:41,4.56
17696,559330,07-07-2011 15:44,15
17696,559330,07-07-2011 15:44,19.8
17696,559330,07-07-2011 15:44,12.5
17696,559330,07-07-2011 15:44,16.5
17696,559330,07-07-2011 15:44,33
17696,559330,07-07-2011 15:44,17.7
17696,559330,07-07-2011 15:44,17.7
17696,559330,07-07-2011 15:44,15.3
17696,559330,07-07-2011 15:44,10.5
17696,559330,07-07-2011 15:44,10.5
17696,559330,07-07-2011 15:44,10.5
17696,559330,07-07-2011 15:44,5.04
17696,559330,07-07-2011 15:44,5.04
17696,559330,07-07-2011 15:44,5.04
17696,559330,07-07-2011 15:44,14.95
17696,559330,07-07-2011 15:44,19.8
17696,559330,07-07-2011 15:44,17.4
17696,559330,07-07-2011 15:44,13.16
17696,559330,07-07-2011 15:44,10.2
17696,559330,07-07-2011 15:44,5.04
17696,559330,07-07-2011 15:44,7.5
17696,559330,07-07-2011 15:44,7.5
17696,559330,07-07-2011 15:44,7.5
17696,559330,07-07-2011 15:44,7.5
17696,559330,07-07-2011 15:44,14.85
17696,559330,07-07-2011 15:44,27.8
17696,559330,07-07-2011 15:44,19.9
17696,559330,07-07-2011 15:44,15
17696,559330,07-07-2011 15:44,17.88
16156,559331,07-07-2011 15:45,6.8
16156,559331,07-07-2011 15:45,6.8
16156,559331,07-07-2011 15:45,6.8
16156,559331,07-07-2011 15:45,6.8
16156,559331,07-07-2011 15:45,13.2
16156,559331,07-07-2011 15:45,13.2
16156,559331,07-07-2011 15:45,24.96
16156,559331,07-07-2011 15:45,24.96
16156,559331,07-07-2011 15:45,16.6
16156,559331,07-07-2011 15:45,16.6
16156,559331,07-07-2011 15:45,34.68
16156,559331,07-07-2011 15:45,20.8
16156,559331,07-07-2011 15:45,24.9
16156,559331,07-07-2011 15:45,25
16156,559331,07-07-2011 15:45,20.8
16156,559331,07-07-2011 15:45,20.8
16156,559331,07-07-2011 15:45,19.92
14021,559332,07-07-2011 15:46,17.7
14021,559332,07-07-2011 15:46,25.2
14021,559332,07-07-2011 15:46,19.8
14021,559332,07-07-2011 15:46,67.5
16112,559333,07-07-2011 15:47,11.52
16112,559333,07-07-2011 15:47,11.52
17315,559336,07-07-2011 16:17,4.16
17315,559336,07-07-2011 16:17,4.16
17315,559336,07-07-2011 16:17,4.16
17315,559336,07-07-2011 16:17,4.16
17315,559336,07-07-2011 16:17,9.9
17315,559336,07-07-2011 16:17,6.6
17315,559336,07-07-2011 16:17,6.6
17315,559336,07-07-2011 16:17,69.12
17315,559336,07-07-2011 16:17,2.55
17315,559336,07-07-2011 16:17,2.55
13752,559339,07-07-2011 16:49,15.6
13752,559339,07-07-2011 16:49,75
13699,559340,07-07-2011 16:51,17.7
13699,559340,07-07-2011 16:51,9.48
13699,559340,07-07-2011 16:51,25.2
13699,559340,07-07-2011 16:51,17.7
13699,559340,07-07-2011 16:51,31.8
13699,559340,07-07-2011 16:51,31.8
13699,559340,07-07-2011 16:51,31.8
13699,559340,07-07-2011 16:51,31.8
13699,559340,07-07-2011 16:51,31.8
13699,559340,07-07-2011 16:51,15.9
13699,559340,07-07-2011 16:51,15.9
13699,559340,07-07-2011 16:51,15.9
13699,559340,07-07-2011 16:51,15.9
13699,559340,07-07-2011 16:51,15.9
15144,559341,07-07-2011 16:56,41.6
15144,559341,07-07-2011 16:56,41.6
15144,559341,07-07-2011 16:56,49.8
15144,559341,07-07-2011 16:56,49.8
15144,559341,07-07-2011 16:56,41.6
15144,559341,07-07-2011 16:56,20.8
15144,559341,07-07-2011 16:56,39.6
15144,559341,07-07-2011 16:56,39.6
15144,559341,07-07-2011 16:56,39.6
15144,559341,07-07-2011 16:56,39.6
15144,559341,07-07-2011 16:56,39.6
14493,559342,07-07-2011 16:59,40.8
14493,559342,07-07-2011 16:59,15
14493,559342,07-07-2011 16:59,27.04
12539,577039,17-11-2011 13:30,15
14493,559342,07-07-2011 16:59,15
14493,559342,07-07-2011 16:59,15
14493,559342,07-07-2011 16:59,2.34
14493,559342,07-07-2011 16:59,8.5
14493,559342,07-07-2011 16:59,37.5
14493,559342,07-07-2011 16:59,33
14493,559342,07-07-2011 16:59,15.9
14493,559342,07-07-2011 16:59,13.52
14493,559342,07-07-2011 16:59,8.5
14493,559342,07-07-2011 16:59,8.4
14493,559342,07-07-2011 16:59,10.2
14493,559342,07-07-2011 16:59,10.2
14493,559342,07-07-2011 16:59,5.04
14493,559342,07-07-2011 16:59,10.2
14493,559342,07-07-2011 16:59,13.2
14493,559342,07-07-2011 16:59,30.6
14493,559342,07-07-2011 16:59,46
14493,559342,07-07-2011 16:59,14.85
14493,559342,07-07-2011 16:59,14.85
14493,559342,07-07-2011 16:59,14.85
14493,559342,07-07-2011 16:59,14.85
14493,559342,07-07-2011 16:59,59.4
14493,559342,07-07-2011 16:59,29.7
14493,559342,07-07-2011 16:59,24.96
14493,559342,07-07-2011 16:59,19.8
14493,559342,07-07-2011 16:59,52.02
17961,559343,07-07-2011 17:01,4.25
13486,559346,07-07-2011 17:19,13.52
13486,559346,07-07-2011 17:19,17.4
13486,559346,07-07-2011 17:19,4.56
13486,559346,07-07-2011 17:19,9.9
13486,559346,07-07-2011 17:19,11.4
13486,559346,07-07-2011 17:19,9.96
13486,559346,07-07-2011 17:19,11.4
13486,559346,07-07-2011 17:19,10.2
13486,559346,07-07-2011 17:19,17.7
13486,559346,07-07-2011 17:19,15.3
15150,559349,07-07-2011 17:33,10.5
15150,559349,07-07-2011 17:33,10.5
15150,559349,07-07-2011 17:33,17.85
15150,559349,07-07-2011 17:33,17.85
15150,559349,07-07-2011 17:33,17.4
15150,559349,07-07-2011 17:33,15.9
16842,559350,07-07-2011 17:35,15
16842,559350,07-07-2011 17:35,15
16842,559350,07-07-2011 17:35,15
16842,559350,07-07-2011 17:35,15
16842,559350,07-07-2011 17:35,20.4
16842,559350,07-07-2011 17:35,15
16842,559350,07-07-2011 17:35,33
16842,559350,07-07-2011 17:35,10.5
16842,559350,07-07-2011 17:35,20.4
16842,559350,07-07-2011 17:35,51
16842,559350,07-07-2011 17:35,15
16842,559350,07-07-2011 17:35,27.04
16842,559350,07-07-2011 17:35,27.04
16842,559350,07-07-2011 17:35,29.7
16842,559350,07-07-2011 17:35,20.8
16842,559350,07-07-2011 17:35,16.5
17837,559352,07-07-2011 17:47,1.65
17837,559352,07-07-2011 17:47,1.65
17837,559352,07-07-2011 17:47,11.8
17837,559352,07-07-2011 17:47,11.8
17837,559352,07-07-2011 17:47,14.85
17837,559352,07-07-2011 17:47,5.1
17837,559352,07-07-2011 17:47,59.7
17837,559352,07-07-2011 17:47,19.9
13302,559353,07-07-2011 17:56,63.75
16012,559354,07-07-2011 18:02,19.8
16012,559354,07-07-2011 18:02,19.8
16012,559354,07-07-2011 18:02,19.9
16012,559354,07-07-2011 18:02,12.6
16012,559354,07-07-2011 18:02,20
16012,559354,07-07-2011 18:02,20
16012,559354,07-07-2011 18:02,10.5
16012,559354,07-07-2011 18:02,10.5
16012,559354,07-07-2011 18:02,12.5
16012,559354,07-07-2011 18:02,19.8
16012,559354,07-07-2011 18:02,6.8
16012,559354,07-07-2011 18:02,6.8
16012,559354,07-07-2011 18:02,6.8
16012,559354,07-07-2011 18:02,17.4
16012,559354,07-07-2011 18:02,12.75
16012,559354,07-07-2011 18:02,19.8
16012,559354,07-07-2011 18:02,15
16012,559354,07-07-2011 18:02,17.85
16012,559354,07-07-2011 18:02,15.3
16012,559354,07-07-2011 18:02,15.3
16012,559354,07-07-2011 18:02,17.7
16012,559354,07-07-2011 18:02,17.4
16012,559354,07-07-2011 18:02,14.85
16012,559354,07-07-2011 18:02,15.9
17007,559355,07-07-2011 18:14,22.5
17007,559355,07-07-2011 18:14,6.96
17007,559355,07-07-2011 18:14,17
17007,559355,07-07-2011 18:14,15
17007,559355,07-07-2011 18:14,19.8
17007,559355,07-07-2011 18:14,16.5
17007,559355,07-07-2011 18:14,14.95
15416,559356,07-07-2011 18:29,19.8
15416,559356,07-07-2011 18:29,19.8
15416,559356,07-07-2011 18:29,19.8
15416,559356,07-07-2011 18:29,19.8
15416,559356,07-07-2011 18:29,14.75
15416,559356,07-07-2011 18:29,17.85
15416,559356,07-07-2011 18:29,19.8
15416,559356,07-07-2011 18:29,16.5
15416,559356,07-07-2011 18:29,16.5
15416,559356,07-07-2011 18:29,16.5
15416,559356,07-07-2011 18:29,20.8
15416,559356,07-07-2011 18:29,20.8
15416,559356,07-07-2011 18:29,16.5
15416,559356,07-07-2011 18:29,16.5
15416,559356,07-07-2011 18:29,6.96
15416,559356,07-07-2011 18:29,6.96
15416,559356,07-07-2011 18:29,6.96
15416,559356,07-07-2011 18:29,14.85
15416,559356,07-07-2011 18:29,18.6
15416,559356,07-07-2011 18:29,14.85
15416,559356,07-07-2011 18:29,15.9
15416,559356,07-07-2011 18:29,40.56
15416,559356,07-07-2011 18:29,17.7
15416,559356,07-07-2011 18:29,23.12
15416,559356,07-07-2011 18:29,30
15416,559356,07-07-2011 18:29,15
15416,559356,07-07-2011 18:29,31.6
15416,559356,07-07-2011 18:29,39.8
15416,559356,07-07-2011 18:29,39.8
15416,559356,07-07-2011 18:29,23.6
15416,559356,07-07-2011 18:29,11.9
15416,559356,07-07-2011 18:29,15.9
15416,559356,07-07-2011 18:29,20
12391,577228,18-11-2011 12:07,25
15416,559356,07-07-2011 18:29,17.7
15416,559356,07-07-2011 18:29,25.2
15416,559356,07-07-2011 18:29,5.04
15416,559356,07-07-2011 18:29,16.5
15416,559356,07-07-2011 18:29,19.8
15416,559356,07-07-2011 18:29,19.8
15416,559356,07-07-2011 18:29,15
15416,559356,07-07-2011 18:29,32.7
15416,559356,07-07-2011 18:29,32.7
15416,559356,07-07-2011 18:29,17.85
15416,559356,07-07-2011 18:29,17.85
17107,559357,07-07-2011 18:56,102
17107,559357,07-07-2011 18:56,76.2
17107,559357,07-07-2011 18:56,6.32
17107,559357,07-07-2011 18:56,19.8
17107,559357,07-07-2011 18:56,2.08
17107,559357,07-07-2011 18:56,10.4
17107,559357,07-07-2011 18:56,3.38
17107,559357,07-07-2011 18:56,2.5
17107,559357,07-07-2011 18:56,2.49
17107,559357,07-07-2011 18:56,3.75
17107,559357,07-07-2011 18:56,3.75
17107,559357,07-07-2011 18:56,3.75
17107,559357,07-07-2011 18:56,5.9
17107,559357,07-07-2011 18:56,4.95
17107,559357,07-07-2011 18:56,9.9
17107,559357,07-07-2011 18:56,9.9
17107,559357,07-07-2011 18:56,0.85
17107,559357,07-07-2011 18:56,20.8
17107,559357,07-07-2011 18:56,16.5
17107,559357,07-07-2011 18:56,9.9
17107,559357,07-07-2011 18:56,9.9
17107,559357,07-07-2011 18:56,33
17107,559357,07-07-2011 18:56,16.5
17107,559357,07-07-2011 18:56,39.6
17107,559357,07-07-2011 18:56,24.9
17107,559357,07-07-2011 18:56,7.5
17107,559357,07-07-2011 18:56,2.55
17107,559357,07-07-2011 18:56,2.55
17107,559357,07-07-2011 18:56,9.96
17107,559357,07-07-2011 18:56,6.35
17107,559357,07-07-2011 18:56,9.95
17107,559357,07-07-2011 18:56,1.45
17107,559357,07-07-2011 18:56,8.5
17107,559357,07-07-2011 18:56,24.96
17107,559357,07-07-2011 18:56,9.9
17107,559357,07-07-2011 18:56,7.5
17107,559357,07-07-2011 18:56,11.85
17107,559357,07-07-2011 18:56,2.95
